	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	fasID	Virulence_factor
278	VF0475	Tap type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	tapY1
279	VF0475	Tap type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	tppE
280	VF0475	Tap type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	tppF
281	VF0475	Tap type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	tapV
282	VF0475	Tap type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	tapF
283	VF0486	Type I pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fimA
284	VF0486	Type I pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fimC
285	VF0486	Type I pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fimD
286	VF0486	Type I pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fimE
287	VF0486	Type I pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fimF
288	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiM
289	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiN
290	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	fliP
291	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiQ
292	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiR
293	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfhB
294	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfhA
295	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafK
296	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiE
297	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	fliF
298	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	fliG
299	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiH
300	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiI
301	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfiJ
302	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgN
303	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgM
304	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgA
305	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgB
306	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	flgC
307	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	flgE
308	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgF
309	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgG
310	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgH
311	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	flgI
312	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	flgJ
313	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgK
314	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lfgL
315	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	maf-5
316	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafB
317	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafC
318	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafX
319	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafE
320	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafF
321	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafS
322	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafT
323	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	VFG048215(gb|WP_012105311)	lafU
324	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascL
325	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascK
326	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascJ
327	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascI
328	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascH
329	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascG
330	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascF
331	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascE
332	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascD
333	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascC
334	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascB
335	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	exsD
336	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	exsA
337	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	exsB
338	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	exsE
339	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	exsC
340	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aopD
341	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aopB
342	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acrH
343	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acrV
344	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acrG
345	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acrR
346	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascV
347	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascY
348	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascX
349	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acr2
350	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	acr1
351	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aopN
352	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascN
353	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascO
354	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascP
355	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascQ
356	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascR
357	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascS
358	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascT
359	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ascU
360	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sycX
361	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sycH
362	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ati1
363	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sycO
364	VF0652	T3SS secreted effectors	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aopH
365	VF0652	T3SS secreted effectors	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	ati2
366	VF0652	T3SS secreted effectors	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aopO
367	VF0652	T3SS secreted effectors	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	aexT
368	VF0501	AipA	Anaplasma phagocytophilum	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	aipA
369	VF0500	Asp14	Anaplasma phagocytophilum	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	asp14
370	VF0499	OmpA	Anaplasma phagocytophilum	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	ompA
371	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00765
372	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00770
373	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS02770
374	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS02775
375	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS02780
376	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04435
377	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04625
378	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04690
379	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04695
380	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04720
381	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04800
382	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04890
383	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04925
384	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS04960
385	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05000
386	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05055
387	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05075
388	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05145*
389	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05155
390	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05210
391	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05320
392	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05515
393	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05670
394	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00135*
395	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00360*
396	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00540*
397	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS00595*
398	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS06240
399	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS06730*
400	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS06355*
401	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS03565*
402	VF0520	P44/Msp2 family	Anaplasma phagocytophilum	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	APH_RS05870
